entity:qc_result_sample_id	cram	freemix	mean_coverage	median_absolute_deviation	median_insert_size	pct_10x	pct_20x	pct_30x	pct_chimeras	percent_duplication	q20_bases	qc_result_sample	qc_status	read1_pf_mismatch_rate	read2_pf_mismatch_rate
HG00236	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00236/analysis/HG00236.final.cram	2.36e-09	39.618567	67	428	0.9941030000000001	0.986634	0.91	0.005511	0.076085	127095000000.0	HG00236	PASS	0.005045	0.006183
HG00237	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00237/analysis/HG00237.final.cram	2.49e-09	32.506541999999996	67	422	0.9928040000000001	0.96915	0.6484260000000001	0.0058909999999999995	0.098976	108127000000.0	HG00237	PASS	0.003718	0.004527000000000001
HG00238	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00238/analysis/HG00238.final.cram	2.2200000000000004e-08	29.944290999999996	67	423	0.9915209999999999	0.9470729999999999	0.49487	0.00576	0.067705	95693307460.0	HG00238	PASS	0.004416	0.00476
HG00239	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00239/analysis/HG00239.final.cram	1.8700000000000002e-08	35.716365	67	433	0.9926530000000001	0.979817	0.798013	0.005896	0.082646	115251000000.0	HG00239	PASS	0.00433	0.00648
HG00240	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00240/analysis/HG00240.final.cram	0.000481711	30.05661	67	431	0.992041	0.9474229999999999	0.49967	0.005802000000000001	0.097688	99368206881.0	HG00240	PASS	0.003392	0.005514
HG00242	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00242/analysis/HG00242.final.cram	4.25e-06	41.909876000000004	68	432	0.9940190000000001	0.987563	0.941248	0.006089	0.079481	132494000000.0	HG00242	PASS	0.004998	0.0064
HG00243	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00243/analysis/HG00243.final.cram	1.7199999999999998e-05	40.694067	69	431	0.993964	0.9872799999999999	0.924053	0.007146	0.100109	132579000000.0	HG00243	PASS	0.003452	0.005752
HG00244	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00244/analysis/HG00244.final.cram	5.61e-09	36.706218	68	431	0.9929950000000001	0.981922	0.8347479999999999	0.006022	0.086627	117031000000.0	HG00244	PASS	0.004453	0.005947
HG00245	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00245/analysis/HG00245.final.cram	6.37e-06	43.353912	66	424	0.993713	0.987716	0.956204	0.005744	0.089336	141197000000.0	HG00245	PASS	0.005021	0.0063170000000000006
HG00246	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00246/analysis/HG00246.final.cram	1.21e-05	33.936427	66	424	0.9927520000000001	0.9765219999999999	0.731705	0.00663	0.077349	106986000000.0	HG00246	PASS	0.004635	0.005055
HG00250	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00250/analysis/HG00250.final.cram	1.1499999999999999e-08	31.354822	67	432	0.992432	0.960786	0.580516	0.005954999999999999	0.106477	104700000000.0	HG00250	PASS	0.003626	0.0046229999999999995
HG00251	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00251/analysis/HG00251.final.cram	1.03e-08	40.885622	67	417	0.993808	0.986942	0.927535	0.006827	0.072902	129874000000.0	HG00251	PASS	0.0045509999999999995	0.004722
HG00252	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00252/analysis/HG00252.final.cram	4.120000000000001e-09	34.291996000000005	69	436	0.992662	0.9771610000000001	0.743222	0.006717	0.075504	109074000000.0	HG00252	PASS	0.003975	0.004699
HG00253	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00253/analysis/HG00253.final.cram	1.51e-08	36.453554	68	432	0.993828	0.9834129999999999	0.828541	0.006931999999999999	0.093264	120702000000.0	HG00253	PASS	0.0034939999999999997	0.0057799999999999995
HG00254	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00254/analysis/HG00254.final.cram	1.09e-05	34.941226	69	441	0.993196	0.979017	0.770473	0.006239	0.08367999999999999	113921000000.0	HG00254	PASS	0.003689	0.004594
HG00255	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00255/analysis/HG00255.final.cram	3.2899999999999996e-09	34.711541	66	423	0.992856	0.9788610000000001	0.75784	0.006726	0.090307	113946000000.0	HG00255	PASS	0.003368	0.005518
HG00256	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00256/analysis/HG00256.final.cram	2.8100000000000004e-09	32.908474	60	398	0.99272	0.9736379999999999	0.676848	0.006906999999999999	0.10759300000000001	109197000000.0	HG00256	PASS	0.003563	0.004234
HG00257	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00257/analysis/HG00257.final.cram	9.32e-08	35.37425	68	437	0.9934040000000001	0.9812649999999999	0.787662	0.007461	0.07710299999999999	114543000000.0	HG00257	PASS	0.003824	0.0047729999999999995
HG00258	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00258/analysis/HG00258.final.cram	1.63e-06	37.964240999999994	68	435	0.9935799999999999	0.984196	0.8733290000000001	0.005345	0.07446	122116000000.0	HG00258	PASS	0.004145	0.005106
HG00259	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00259/analysis/HG00259.final.cram	2.8000000000000003e-09	31.788990000000002	68	430	0.9926510000000001	0.9660709999999999	0.6087130000000001	0.006669	0.098383	105591000000.0	HG00259	PASS	0.0034270000000000004	0.005940999999999999
HG00260	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00260/analysis/HG00260.final.cram	6.48e-09	31.722255999999998	67	424	0.9929870000000001	0.96372	0.595136	0.008227	0.070392	100352000000.0	HG00260	PASS	0.004082	0.00494
HG00261	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00261/analysis/HG00261.final.cram	6.24e-09	32.026309999999995	68	431	0.9923120000000001	0.9672120000000001	0.622847	0.005824	0.090665	105701000000.0	HG00261	PASS	0.00389	0.005861
HG00262	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00262/analysis/HG00262.final.cram	1.7800000000000002e-05	30.645104999999997	62	408	0.992375	0.955744	0.534832	0.006076	0.10721300000000002	103671000000.0	HG00262	PASS	0.003423	0.004122
HG00263	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00263/analysis/HG00263.final.cram	2.76e-06	31.170655	67	431	0.9923549999999999	0.9615879999999999	0.574712	0.005902	0.082932	101579000000.0	HG00263	PASS	0.0038469999999999997	0.005905
HG00264	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00264/analysis/HG00264.final.cram	1.56e-08	34.550670000000004	65	424	0.9934440000000001	0.977836	0.751259	0.007273999999999999	0.082495	110263000000.0	HG00264	PASS	0.00446	0.004762
HG00265	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00265/analysis/HG00265.final.cram	1.98e-06	35.918107	66	423	0.993445	0.981389	0.803108	0.007657	0.089158	116087000000.0	HG00265	PASS	0.003947	0.004208
HG00266	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00266/analysis/HG00266.final.cram	4.44e-09	31.557352	64	415	0.992333	0.9626120000000001	0.591819	0.006045	0.121733	107716000000.0	HG00266	PASS	0.0033049999999999998	0.00415
HG00267	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00267/analysis/HG00267.final.cram	7.16e-06	34.360254	68	436	0.993157	0.977196	0.740208	0.006393	0.09476799999999999	111585000000.0	HG00267	PASS	0.003993	0.004308
HG00268	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00268/analysis/HG00268.final.cram	2.36e-05	32.325238	68	430	0.991933	0.9661879999999999	0.637517	0.006029	0.071311	103873000000.0	HG00268	PASS	0.00372	0.004587
HG00269	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00269/analysis/HG00269.final.cram	1.25e-08	31.339284999999997	69	434	0.992027	0.9605870000000001	0.58541	0.0056560000000000004	0.07436	100457000000.0	HG00269	PASS	0.004903	0.005215999999999999
HG00271	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00271/analysis/HG00271.final.cram	4.16e-06	34.689168	69	434	0.992894	0.976932	0.754272	0.006670999999999999	0.071878	109762000000.0	HG00271	PASS	0.0043490000000000004	0.004665
HG00272	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00272/analysis/HG00272.final.cram	8.56e-06	45.118658	66	421	0.993806	0.9887020000000001	0.9652940000000001	0.006459	0.092378	150044000000.0	HG00272	PASS	0.003653	0.004018
HG00273	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00273/analysis/HG00273.final.cram	4.93e-10	35.873784	68	425	0.992641	0.980678	0.8090109999999999	0.006856999999999999	0.08276	115543000000.0	HG00273	PASS	0.004351	0.004591
HG00274	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00274/analysis/HG00274.final.cram	7.51e-06	33.267651	67	422	0.992215	0.972816	0.691766	0.006408	0.090478	109210000000.0	HG00274	PASS	0.003752	0.003871
HG00275	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00275/analysis/HG00275.final.cram	3.12e-09	32.552778	69	438	0.9920110000000001	0.968783	0.652463	0.006273	0.090898	106499000000.0	HG00275	PASS	0.003739	0.0039840000000000006
HG00276	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00276/analysis/HG00276.final.cram	1.82e-08	30.013912	64	413	0.991934	0.949216	0.496807	0.006809999999999999	0.07495399999999999	96956436347.0	HG00276	PASS	0.00428	0.004727
HG00277	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00277/analysis/HG00277.final.cram	1.1599999999999999e-05	33.985749	67	425	0.992575	0.9762120000000001	0.729895	0.006548999999999999	0.10776199999999998	112350000000.0	HG00277	PASS	0.004021	0.004305
HG00278	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00278/analysis/HG00278.final.cram	5.12e-06	36.62857	68	442	0.9936299999999999	0.9829610000000001	0.8315239999999999	0.006306	0.110132	120791000000.0	HG00278	PASS	0.00385	0.004744
HG00280	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00280/analysis/HG00280.final.cram	4.64e-06	36.538503999999996	68	421	0.993395	0.9826889999999999	0.8286	0.006412999999999999	0.110319	121182000000.0	HG00280	PASS	0.0039299999999999995	0.004406
HG00281	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00281/analysis/HG00281.final.cram	3.19e-06	33.048604	67	430	0.9932549999999999	0.972992	0.674327	0.006998000000000001	0.06780599999999999	105932000000.0	HG00281	PASS	0.003764	0.004431
HG00282	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00282/analysis/HG00282.final.cram	8.040000000000001e-09	32.468358	69	428	0.992374	0.9686610000000001	0.646521	0.00575	0.095333	107379000000.0	HG00282	PASS	0.0037979999999999997	0.004204
HG00284	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00284/analysis/HG00284.final.cram	1.57e-05	33.224119	67	424	0.992085	0.9726899999999999	0.6927180000000001	0.006813	0.09681000000000001	108660000000.0	HG00284	PASS	0.004101	0.0044469999999999996
HG00285	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00285/analysis/HG00285.final.cram	4.0899999999999996e-08	35.291816	69	434	0.9930040000000001	0.9793729999999999	0.782391	0.006677	0.095529	116432000000.0	HG00285	PASS	0.0038020000000000003	0.004227000000000001
HG00288	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00288/analysis/HG00288.final.cram	2.3799999999999998e-08	32.502067	67	435	0.992395	0.9681860000000001	0.65384	0.0065379999999999995	0.064773	102408000000.0	HG00288	PASS	0.005324000000000001	0.005764
HG00290	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00290/analysis/HG00290.final.cram	3.76e-06	45.339099	66	420	0.993901	0.988769	0.9658709999999999	0.006807	0.081682	146821000000.0	HG00290	PASS	0.003851	0.004432
HG00304	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00304/analysis/HG00304.final.cram	1.63e-05	33.487726	68	425	0.991549	0.9730540000000001	0.706045	0.006558	0.102822	111243000000.0	HG00304	PASS	0.0037869999999999996	0.004173
HG00306	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00306/analysis/HG00306.final.cram	9.08e-09	33.412471000000004	68	436	0.9924719999999999	0.974038	0.702113	0.005848	0.082718	109497000000.0	HG00306	PASS	0.003742	0.004625
HG00308	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00308/analysis/HG00308.final.cram	1.44e-08	32.461099	68	433	0.9922709999999999	0.9677870000000001	0.647059	0.006793	0.064263	101771000000.0	HG00308	PASS	0.004771	0.005715
HG00309	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00309/analysis/HG00309.final.cram	6.45e-08	34.434228999999995	65	418	0.9930770000000001	0.9766040000000001	0.734522	0.006177	0.10774600000000001	115192000000.0	HG00309	PASS	0.003668	0.004103
HG00310	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00310/analysis/HG00310.final.cram	6.940000000000001e-10	33.621352	67	433	0.992685	0.973564	0.703479	0.007243	0.08773500000000001	108075000000.0	HG00310	PASS	0.003948	0.004704
HG00311	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00311/analysis/HG00311.final.cram	4.52e-09	32.48242	65	424	0.9919610000000001	0.969052	0.6506850000000001	0.006926000000000001	0.11139600000000001	107898000000.0	HG00311	PASS	0.0039700000000000004	0.0047799999999999995
HG00313	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00313/analysis/HG00313.final.cram	5.96e-10	37.021179	67	426	0.992878	0.981786	0.840406	0.005901	0.068524	118569000000.0	HG00313	PASS	0.004511	0.004875
HG00315	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00315/analysis/HG00315.final.cram	9.89e-08	32.996326	65	410	0.991979	0.970233	0.67564	0.006343	0.06015	104757000000.0	HG00315	PASS	0.005201	0.005296
HG00318	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00318/analysis/HG00318.final.cram	4.04e-06	31.215745000000002	66	419	0.992344	0.960407	0.571471	0.006064	0.077304	101399000000.0	HG00318	PASS	0.0036009999999999996	0.004058
HG00319	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00319/analysis/HG00319.final.cram	2.0399999999999998e-05	34.567011	67	421	0.992812	0.977565	0.748217	0.006626000000000001	0.080371	112856000000.0	HG00319	PASS	0.003639	0.00415
HG00320	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00320/analysis/HG00320.final.cram	2.01e-05	40.225657	68	435	0.993604	0.9855790000000001	0.9141040000000001	0.00534	0.07370700000000001	128983000000.0	HG00320	PASS	0.0043950000000000005	0.0046619999999999995
HG00321	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00321/analysis/HG00321.final.cram	8.22e-06	54.857231000000006	66	428	0.994885	0.9915579999999999	0.985348	0.0067469999999999995	0.111671	182969000000.0	HG00321	PASS	0.003779	0.004158
HG00323	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00323/analysis/HG00323.final.cram	1.91e-06	31.15307	64	412	0.992196	0.958699	0.56976	0.0064459999999999995	0.073041	100219000000.0	HG00323	PASS	0.004842	0.004929
HG00324	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00324/analysis/HG00324.final.cram	5.44e-06	33.119791	70	438	0.991984	0.970983	0.6816949999999999	0.006154	0.102132	109949000000.0	HG00324	PASS	0.0038179999999999998	0.004272
HG00325	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00325/analysis/HG00325.final.cram	2.45e-05	30.68129	68	435	0.9911610000000001	0.955958	0.544089	0.006644	0.082702	99062011697.0	HG00325	PASS	0.0038380000000000003	0.004946
HG00326	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00326/analysis/HG00326.final.cram	7.66e-06	41.677005	65	417	0.993761	0.9874290000000001	0.9412159999999999	0.006523	0.127694	142413000000.0	HG00326	PASS	0.004226	0.005627
HG00327	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00327/analysis/HG00327.final.cram	1e-08	34.292127	65	414	0.992539	0.975324	0.7287319999999999	0.006279	0.075312	111286000000.0	HG00327	PASS	0.003558	0.003811
HG00328	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00328/analysis/HG00328.final.cram	4.77e-08	32.515091999999996	68	437	0.991734	0.9679	0.656856	0.006078	0.066215	102493000000.0	HG00328	PASS	0.0052899999999999996	0.005416
HG00329	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00329/analysis/HG00329.final.cram	9.76e-09	35.826584000000004	68	436	0.993394	0.9808030000000001	0.8025979999999999	0.006703	0.09787	116545000000.0	HG00329	PASS	0.0039380000000000005	0.005093
HG00330	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00330/analysis/HG00330.final.cram	5.489999999999999e-09	32.929922	68	431	0.9923190000000001	0.9700780000000001	0.670597	0.006662	0.104172	109612000000.0	HG00330	PASS	0.0038619999999999995	0.0043619999999999996
HG00331	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00331/analysis/HG00331.final.cram	1.74e-05	34.229626	65	422	0.9925299999999999	0.975476	0.732291	0.007431	0.095322	113112000000.0	HG00331	PASS	0.003841	0.0040409999999999995
HG00332	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00332/analysis/HG00332.final.cram	3.76e-09	35.591111	67	440	0.993283	0.9800260000000001	0.79976	0.005911	0.088033	116081000000.0	HG00332	PASS	0.004266	0.004849
HG00334	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00334/analysis/HG00334.final.cram	3.09e-06	32.370064	66	426	0.992561	0.9690290000000001	0.641167	0.0056240000000000005	0.106003	107929000000.0	HG00334	PASS	0.0036299999999999995	0.004666
HG00335	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00335/analysis/HG00335.final.cram	2.18e-08	33.114877	66	424	0.9925729999999999	0.970096	0.677244	0.006197	0.065925	103189000000.0	HG00335	PASS	0.005755	0.006069
HG00336	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00336/analysis/HG00336.final.cram	5.579999999999999e-09	33.740002000000004	72	448	0.9929709999999999	0.975622	0.713778	0.007055	0.196987	123244000000.0	HG00336	PASS	0.004968	0.0052759999999999994
HG00337	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00337/analysis/HG00337.final.cram	2.61e-05	31.466581	69	435	0.99215	0.9618450000000001	0.587325	0.0070030000000000005	0.0929	103959000000.0	HG00337	PASS	0.003399	0.005914
HG00338	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00338/analysis/HG00338.final.cram	1.56e-06	36.509763	66	423	0.993085	0.981259	0.826723	0.007059	0.06796	113970000000.0	HG00338	PASS	0.005668	0.005613
HG00339	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00339/analysis/HG00339.final.cram	2.71e-08	41.35196	68	435	0.993582	0.9863299999999999	0.9345209999999999	0.005593	0.072494	132803000000.0	HG00339	PASS	0.0044399999999999995	0.00485
HG00341	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00341/analysis/HG00341.final.cram	3.3100000000000005e-05	32.738242	67	430	0.992195	0.969298	0.658949	0.006470999999999999	0.09536	106600000000.0	HG00341	PASS	0.004014	0.004309
